text,ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
عندي حالت لامبالاه ولا كان عندي فاينل كمان يومين😥,2018-Ar-00017,False,False,True,True,False,False,False,True,True,False,False
اللهم ارزقها سعاده لاتنتهي وراحه بال لاتنجلي واغمر قلبهاا فرحاا وروحها سكينه وحقق لها كل ماتتمني وبارك لها فيه 🙏 🙏 🌙,2018-Ar-01279,False,False,False,False,True,True,True,False,False,False,False
ابحث عن جميع مشكله بالوطن العربي من تاسيس حزبهم العفن لازم اهم فالمشكله الاخوان المفلسين مايخلون طبع كورد اوغلو,2018-Ar-01973,True,False,True,False,False,False,False,False,False,False,False
خلاص يا متخلفين اللي مايبي الجزيره يشفرها بكل بساطه مثل ماشفرتو قنوات لكن تخافون من الحق رعب خوف بكاء ارفض اغلاق الجزيره,2018-Ar-01703,True,False,False,True,False,False,False,False,True,False,False
مصيبه مصر في الخوف اللي ملا قلوب المصريين من بشر ومن اقل شئ ونسو ان الله هو مسبب الاسباب القادر علي كل شئ,2018-Ar-03063,True,False,False,True,False,False,False,False,True,False,False
ميفيد الحكومه جبانه واحد يخاف من الثاني الكل مكشوفين امام الاخرين بالفساد اخلاقي والاجتماعي,2018-Ar-03169,True,False,False,False,False,False,False,False,False,False,False
الفتاه المحتشمه فخر لابويها عز لاخوتها كنز لزوجها خير قدوه لاولادها فكوني محتشمه ايتها المسلمه لكي تسعدي من حولك اختاه حجابك ستر وعفاف,2018-Ar-04208,False,False,False,False,True,True,True,False,False,False,True
مش عارف ازاي بتستحملو تقفوا مع بعض وتتصورو وتاكلو وتروحو وتيجو وانتو كل واحد فيكم شايل للتاني ضغينه وخبث وحوارات وحاجه قرف نضفوها من جوا 💀 🚬,2018-Ar-01701,True,False,False,False,False,False,False,False,False,False,False
الفرحه انك تعرف ان ربنا راضي عنك وميكنش غاضب عليك ❤,2018-Ar-01006,False,False,False,False,True,False,True,False,False,False,False
حزين ولست حزين علي حزني انني افخر بهذا الحزن الذي يملئ صدري افخر لانه الهديه الاخيره التي بقيت لي بعد الراحلين,2018-Ar-03860,False,False,False,False,False,False,False,False,True,False,False
ربي ادخل شهر رمضان علينا وانت راضي عنا واجعله شهرا تتبدل فيه ذنوبنا الي حسنات وهمومنا الي افراح واحلامنا الي واقع يارب العالمين,2018-Ar-00732,False,False,False,False,True,True,True,False,False,False,False
بقيتي عِنِفه اووي كده ليه لو خدتي بالك التوتس كلها كابه 👊😂 لا فرفشي كده احنا داخلين ع فاينالز و مش ملاحقين 😂😂✋,2018-Ar-00839,False,False,False,False,True,False,True,True,False,False,False
انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡,2018-Ar-00943,True,False,True,False,False,False,False,False,False,False,False
محاوله السعوديه والامارات ترهيب شعوبهم بالسجن هي محاوله للجم الاراء الحره المعارضه لحصار قطر ودليل علي ان هذه الشريحه هي الاغلب,2018-Ar-04108,True,False,True,False,False,False,False,True,False,False,False
اسوا ما في الاعتذار ارتباك كلماتك اثناء التحدث واجمل ما فيه شجاعتك علي المبادره وهزيمتك لكبرياء يمنعك من تقديمه,2018-Ar-03994,False,False,False,False,True,False,False,False,False,False,False
مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله,2018-Ar-02374,True,False,True,False,False,False,False,False,False,False,False
لانها لم تستطع تغير طريقه مذاكرتها من التكرار الشفهي الي التكرار الكتابي فخرجت من الكورس دون ادني فائده ولم تستمر فيه فوبيا التغيير,2018-Ar-03032,False,False,False,True,False,False,False,True,True,False,False
قبل خمس سنوات لو احد اقترح علي فيلم رعب كنت بطالعه علي طول وراح اتحمس واستمتع بلحظه التوتر خلال مشاهده الفيلم رعب,2018-Ar-02658,False,False,False,True,False,False,False,False,False,False,False
وبعدين معاك مطلع ميتني ليه القلب اشتكي من قله الهشتكه,2018-Ar-01055,True,False,True,False,False,False,False,True,True,False,False
هو مب اني متضايقه لا بس شبه عتاب,2018-Ar-00548,True,False,False,False,False,False,False,False,True,False,False
اما بالنسبه للناس اللي وجعوني و حرقوا قلبي ف انا مش مسامحه حد و يارب ما تشوفوا راحه دنيا ولا اخره ان شاء الله عدلا و ليس حقدا,2018-Ar-03726,True,False,False,False,False,False,False,False,True,False,False
اريد الانتحار 🐸 امنعني بثلاث كلمات خليني اشوف اسلوبك ف الاقناع 😃,2018-Ar-01185,False,True,False,False,False,False,False,True,True,False,False
لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتي عايشين في خوف وذعر,2018-Ar-01524,True,False,False,True,False,False,False,True,True,False,False
شنو ذنبي ككويتيه او عربيه انشتم عشان في وحده نفس جنسيتي او عرقي عذبت خادمتها وانتهكت انسانيتها شتم بالجمله,2018-Ar-00719,True,False,True,False,False,False,False,True,True,False,False
اول ساعه بعد مااصحي عباره عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 جوع نوم,2018-Ar-00174,True,False,False,False,False,False,False,False,False,False,False
ترا انا انسان زيكم تعالوا سولفوا معي احس بالوحده,2018-Ar-02092,False,False,False,False,False,False,False,False,True,False,False
بمناسبه الموضوع ده انا سامحت كتير وشعوري بالتسامح اعلي بكتير من شعوري بالانتقام بس فيه شخصيتين فحياتي بكرهم لدرجه مش عاوز اسامحهم اصلا,2018-Ar-00807,True,False,True,False,False,False,False,False,False,False,False
عيد سعيد عليكم وكل سنه وانتو طيبين 😁 💗 🎉,2018-Ar-04231,False,False,False,False,True,True,False,False,False,False,False
سيلفي دائما يحاولون يستفزونا مافيه احد يعمل كذا بامه ليه ماخلوا القصه عن عيال بارين بامهم ليه دايم السلبيه والملعنه مصدر الالهام لهم,2018-Ar-02336,True,False,True,False,False,False,False,False,False,False,False
معني الالم رمضان قرب وفقيد قلبك مو معاك قمه الالم والتعب💔,2018-Ar-01603,False,False,False,False,False,False,False,False,True,False,False
واحيانا الدنيا بتحاسبنا علي اشياء مالنا ذنب فيها وبنلاقي نفسنا بندفع تمنها بدون وجه حق,2018-Ar-03307,True,False,False,False,False,False,False,True,True,False,False
وخز الضمير مؤلم و لكنه نعمه,2018-Ar-02592,False,False,False,True,False,False,False,False,True,False,False
هو مش بياكل وبيشرب خلاص الناس التاني تولع بجاز وسخ مش عارف اخرتها ايه معاه ربنا ينتقم منه,2018-Ar-03219,True,False,False,False,False,False,False,True,False,False,False
هواء خوف توتر ارهاق نوم جوع قلق ارق كل شي كل شي,2018-Ar-03159,True,False,False,True,False,False,False,False,False,False,False
علي كثر الي بيننا صار علي كثر الجفا والزعل وعلي كثر الحنين تدري اني من غبت ما حل مكانك حد مكانك خالي لين يومك,2018-Ar-01661,True,False,False,False,False,False,False,False,True,False,False
افاا حلوه ريحته طيب 😂 فيه مرطبات كثير كويسه بعد بس شوفي اللي يناسبك وفادك واستمري عليه,2018-Ar-03158,False,False,False,False,True,True,False,False,False,False,False
حزين ربما وربما وحيد هكذا دائما احفر في ظلام الليل علني اجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني ياتي الي وياخذني هكذا بلا سبب,2018-Ar-03076,False,False,False,False,False,False,False,False,True,False,False
